next,productId,year,month,units,avg,count,max,min,prev,price,color,size,shape,agram,bgram,ygram,zgram
2,819,2017,6,20,6,3,10,4,11,3.75,silver,,flower,candle,,,pot
3,819,2017,8,2,2,1,2,2,20,3.75,silver,,flower,candle,,,pot
17,819,2017,9,3,3,1,3,3,2,3.75,silver,,flower,candle,,,pot
3,819,2017,10,17,4,4,8,1,3,3.75,silver,,flower,candle,,,pot
6,821,2017,1,2,2,1,2,2,9,3.75,silver,,,candle,,,pot
30,822,2017,2,11,5,2,8,3,49,2.95,silver,small,,hammered,,,candlepot
42,822,2017,3,30,15,2,18,12,11,2.95,silver,small,,hammered,,,candlepot
36,822,2017,4,42,14,3,24,6,30,2.95,silver,small,,hammered,,,candlepot
18,822,2017,5,36,7,5,12,6,42,2.95,silver,small,,hammered,,,candlepot
6,822,2017,6,18,9,2,12,6,36,2.95,silver,small,,hammered,,,candlepot
9,822,2017,7,6,6,1,6,6,18,2.95,silver,small,,hammered,,,candlepot
24,822,2017,8,9,9,1,9,9,6,2.95,silver,small,,hammered,,,candlepot
79,822,2017,9,24,8,3,12,6,9,2.95,silver,small,,hammered,,,candlepot
42,822,2017,10,79,11,7,36,6,24,2.95,silver,small,,hammered,,,candlepot
6,823,2017,3,6,6,1,6,6,30,2.95,silver,small,,regal,,,candlepot
6,823,2017,4,6,6,1,6,6,6,2.95,silver,small,,regal,,,candlepot
6,823,2017,5,6,6,1,6,6,6,2.95,silver,small,,regal,,,candlepot
198,823,2017,6,6,6,1,6,6,6,2.95,silver,small,,regal,,,candlepot
7,823,2017,7,198,66,3,96,6,6,2.95,silver,small,,regal,,,candlepot
6,823,2017,9,7,3,2,6,1,198,2.95,silver,small,,regal,,,candlepot
32,823,2017,10,6,6,1,6,6,7,2.95,silver,small,,regal,,,candlepot
9,824,2017,1,10,5,2,6,4,12,2.95,silver,small,flower,candle,,,pot
42,824,2017,2,9,4,2,6,3,10,2.95,silver,small,flower,candle,,,pot
30,824,2017,3,42,10,4,18,6,9,2.95,silver,small,flower,candle,,,pot
6,824,2017,4,30,10,3,12,6,42,2.95,silver,small,flower,candle,,,pot
6,824,2017,5,6,6,1,6,6,30,2.95,silver,small,flower,candle,,,pot
6,824,2017,6,6,6,1,6,6,6,2.95,silver,small,flower,candle,,,pot
24,824,2017,7,6,6,1,6,6,6,2.95,silver,small,flower,candle,,,pot
12,824,2017,8,24,12,2,18,6,6,2.95,silver,small,flower,candle,,,pot
66,824,2017,9,12,6,2,6,6,24,2.95,silver,small,flower,candle,,,pot
54,824,2017,10,66,11,6,36,6,12,2.95,silver,small,flower,candle,,,pot
20,825,2017,1,10,5,2,6,4,30,2.95,silver,small,,trellis,,,candlepot
24,825,2017,2,20,6,3,8,6,10,2.95,silver,small,,trellis,,,candlepot
36,825,2017,3,24,12,2,12,12,20,2.95,silver,small,,trellis,,,candlepot
6,825,2017,4,36,9,4,12,6,24,2.95,silver,small,,trellis,,,candlepot
24,825,2017,5,6,6,1,6,6,36,2.95,silver,small,,trellis,,,candlepot
36,825,2017,6,24,12,2,18,6,6,2.95,silver,small,,trellis,,,candlepot
12,825,2017,7,36,9,4,12,6,24,2.95,silver,small,,trellis,,,candlepot
12,825,2017,8,12,6,2,6,6,36,2.95,silver,small,,trellis,,,candlepot
2,825,2017,9,12,12,1,12,12,12,2.95,silver,small,,trellis,,,candlepot
14,825,2017,10,2,2,1,2,2,12,2.95,silver,small,,trellis,,,candlepot
1,826,2017,3,13,6,2,12,1,2,0.39,,,,mock,lobster,fridge,magnet
48,826,2017,6,1,1,1,1,1,13,0.39,,,,mock,lobster,fridge,magnet
27,826,2017,7,48,16,3,24,12,1,0.39,,,,mock,lobster,fridge,magnet
24,826,2017,8,27,9,3,12,3,48,0.39,,,,mock,lobster,fridge,magnet
50,826,2017,9,24,12,2,20,4,27,0.39,,,,mock,lobster,fridge,magnet
48,826,2017,10,50,16,3,36,2,24,0.39,,,,mock,lobster,fridge,magnet
179,827,2017,1,72,14,5,24,12,224,0.85,,big,,doughnut,fridge,,magnets
174,827,2017,2,179,14,12,36,4,72,0.85,,big,,doughnut,fridge,,magnets
108,827,2017,3,174,15,11,36,1,179,0.85,,big,,doughnut,fridge,,magnets
168,827,2017,4,108,27,4,72,12,174,0.85,,big,,doughnut,fridge,,magnets
46,827,2017,5,168,21,8,48,12,108,0.85,,big,,doughnut,fridge,,magnets
66,827,2017,6,46,7,6,13,1,168,0.85,,big,,doughnut,fridge,,magnets
84,827,2017,7,66,13,5,24,3,46,0.85,,big,,doughnut,fridge,,magnets
6,827,2017,8,84,16,5,36,12,66,0.85,,big,,doughnut,fridge,,magnets
27,827,2017,9,6,6,1,6,6,84,0.85,,big,,doughnut,fridge,,magnets
2,827,2017,10,27,13,2,15,12,6,0.85,,big,,doughnut,fridge,,magnets
329,828,2017,1,148,16,9,72,3,362,0.42,,,,bag,swirly,,marbles
387,828,2017,2,329,36,9,192,4,148,0.42,,,,bag,swirly,,marbles
1093,828,2017,3,387,32,12,100,2,329,0.42,,,,bag,swirly,,marbles
547,828,2017,4,1093,91,12,564,12,387,0.42,,,,bag,swirly,,marbles
620,828,2017,5,547,34,16,132,4,1093,0.42,,,,bag,swirly,,marbles
1340,828,2017,6,620,56,11,384,1,547,0.42,,,,bag,swirly,,marbles
503,828,2017,7,1340,83,16,869,1,620,0.42,,,,bag,swirly,,marbles
1622,828,2017,8,503,50,10,212,5,1340,0.42,,,,bag,swirly,,marbles
448,828,2017,9,1622,108,15,870,1,503,0.42,,,,bag,swirly,,marbles
1672,828,2017,10,448,29,15,100,4,1622,0.42,,,,bag,swirly,,marbles
317,829,2017,1,127,18,7,84,1,384,0.85,,,,bag,swirly,,marbles
351,829,2017,2,317,79,4,219,2,127,0.85,,,,bag,swirly,,marbles
648,829,2017,3,351,58,6,144,12,317,0.85,,,,bag,swirly,,marbles
427,829,2017,4,648,92,7,504,12,351,0.85,,,,bag,swirly,,marbles
153,829,2017,5,427,47,9,216,1,648,0.85,,,,bag,swirly,,marbles
543,829,2017,6,153,25,6,90,2,427,0.85,,,,bag,swirly,,marbles
305,829,2017,7,543,67,8,216,2,153,0.85,,,,bag,swirly,,marbles
396,829,2017,8,305,43,7,99,1,543,0.85,,,,bag,swirly,,marbles
565,829,2017,9,396,26,15,73,6,305,0.85,,,,bag,swirly,,marbles
714,829,2017,10,565,33,17,192,1,396,0.85,,,,bag,swirly,,marbles
28,830,2017,1,29,5,5,12,1,20,0.39,,,,bag,swirly,,marbles
17,830,2017,2,28,4,6,12,2,29,0.39,,,,bag,swirly,,marbles
25,830,2017,3,17,4,4,6,2,28,0.39,,,,bag,swirly,,marbles
36,830,2017,4,25,25,1,25,25,17,0.39,,,,bag,swirly,,marbles
46,830,2017,5,36,7,5,12,2,25,0.39,,,,bag,swirly,,marbles
12,830,2017,6,46,9,5,24,2,36,0.39,,,,bag,swirly,,marbles
93,830,2017,7,12,12,1,12,12,46,0.39,,,,bag,swirly,,marbles
51,830,2017,8,93,13,7,51,1,12,0.39,,,,bag,swirly,,marbles
83,830,2017,9,51,10,5,25,1,93,0.39,,,,bag,swirly,,marbles
129,830,2017,10,83,10,8,24,1,51,0.39,,,,bag,swirly,,marbles
9,831,2017,1,12,3,4,4,2,6,4.95,red-white,,polkadot,folding,,,umbrella
14,831,2017,2,9,3,3,4,1,12,4.95,red-white,,polkadot,folding,,,umbrella
1,831,2017,3,14,3,4,4,2,9,4.95,red-white,,polkadot,folding,,,umbrella
15,831,2017,4,1,1,1,1,1,14,4.95,red-white,,polkadot,folding,,,umbrella
30,831,2017,5,15,3,4,5,2,1,4.95,red-white,,polkadot,folding,,,umbrella
18,831,2017,6,30,6,5,16,1,15,4.95,red-white,,polkadot,folding,,,umbrella
38,831,2017,7,18,3,5,8,1,30,4.95,red-white,,polkadot,folding,,,umbrella
35,831,2017,8,38,4,9,9,1,18,4.95,red-white,,polkadot,folding,,,umbrella
26,831,2017,9,35,5,6,9,2,38,4.95,red-white,,polkadot,folding,,,umbrella
17,831,2017,10,26,3,8,12,1,35,4.95,red-white,,polkadot,folding,,,umbrella
4,832,2017,1,4,4,1,4,4,4,4.95,,,polkadot,folding,umbrella,,blackblue
14,832,2017,2,4,4,1,4,4,4,4.95,,,polkadot,folding,umbrella,,blackblue
4,832,2017,3,14,4,3,8,2,4,4.95,,,polkadot,folding,umbrella,,blackblue
10,832,2017,4,4,4,1,4,4,14,4.95,,,polkadot,folding,umbrella,,blackblue
20,832,2017,6,10,3,3,5,1,4,4.95,,,polkadot,folding,umbrella,,blackblue
14,832,2017,7,20,3,6,8,1,10,4.95,,,polkadot,folding,umbrella,,blackblue
7,832,2017,8,14,2,5,4,1,20,4.95,,,polkadot,folding,umbrella,,blackblue
6,832,2017,9,7,3,2,5,2,14,4.95,,,polkadot,folding,umbrella,,blackblue
25,832,2017,10,6,1,4,3,1,7,4.95,,,polkadot,folding,umbrella,,blackblue
7,833,2017,1,4,4,1,4,4,4,4.95,cream,,polkadot,folding,,,umbrella
6,833,2017,2,7,3,2,4,3,4,4.95,cream,,polkadot,folding,,,umbrella
10,833,2017,3,6,3,2,4,2,7,4.95,cream,,polkadot,folding,,,umbrella
7,833,2017,6,10,2,4,4,1,6,4.95,cream,,polkadot,folding,,,umbrella
29,833,2017,7,7,2,3,4,1,10,4.95,cream,,polkadot,folding,,,umbrella
18,833,2017,8,29,5,5,9,4,7,4.95,cream,,polkadot,folding,,,umbrella
42,833,2017,9,18,4,4,6,4,29,4.95,cream,,polkadot,folding,,,umbrella
12,833,2017,10,42,14,3,36,2,18,4.95,cream,,polkadot,folding,,,umbrella
1,834,2017,1,4,4,1,4,4,4,4.95,chocolate,,polkadot,folding,,,umbrella
5,834,2017,2,1,1,1,1,1,4,4.95,chocolate,,polkadot,folding,,,umbrella
5,834,2017,3,5,2,2,4,1,1,4.95,chocolate,,polkadot,folding,,,umbrella
13,834,2017,5,5,5,1,5,5,5,4.95,chocolate,,polkadot,folding,,,umbrella
8,834,2017,6,13,4,3,5,4,5,4.95,chocolate,,polkadot,folding,,,umbrella
13,834,2017,7,8,4,2,4,4,13,4.95,chocolate,,polkadot,folding,,,umbrella
13,834,2017,8,13,3,4,4,1,8,4.95,chocolate,,polkadot,folding,,,umbrella
9,834,2017,9,13,2,5,4,1,13,4.95,chocolate,,polkadot,folding,,,umbrella
12,834,2017,10,9,4,2,8,1,13,4.95,chocolate,,polkadot,folding,,,umbrella
11,835,2017,1,9,3,3,4,1,3,4.95,,,polkadot,folding,umbrella,,pinkwhite
1,835,2017,3,11,2,4,4,1,9,4.95,,,polkadot,folding,umbrella,,pinkwhite
1,835,2017,4,1,1,1,1,1,11,4.95,,,polkadot,folding,umbrella,,pinkwhite
4,835,2017,5,1,1,1,1,1,1,4.95,,,polkadot,folding,umbrella,,pinkwhite
1,835,2017,6,4,4,1,4,4,1,4.95,,,polkadot,folding,umbrella,,pinkwhite
22,835,2017,7,1,1,1,1,1,4,4.95,,,polkadot,folding,umbrella,,pinkwhite
8,835,2017,8,22,4,5,8,1,1,4.95,,,polkadot,folding,umbrella,,pinkwhite
14,835,2017,9,8,4,2,4,4,22,4.95,,,polkadot,folding,umbrella,,pinkwhite
10,835,2017,10,14,3,4,8,1,8,4.95,,,polkadot,folding,umbrella,,pinkwhite
1,836,2017,1,1,1,1,1,1,3,4.95,red-white,,polkadot,folding,,,umbrella
5,836,2017,2,1,1,1,1,1,1,4.95,red-white,,polkadot,folding,,,umbrella
1,836,2017,3,5,2,2,4,1,1,4.95,red-white,,polkadot,folding,,,umbrella
7,836,2017,5,1,1,1,1,1,5,4.95,red-white,,polkadot,folding,,,umbrella
2,836,2017,6,7,1,4,4,1,1,4.95,red-white,,polkadot,folding,,,umbrella
14,836,2017,7,2,1,2,1,1,7,4.95,red-white,,polkadot,folding,,,umbrella
6,836,2017,8,14,3,4,9,1,2,4.95,red-white,,polkadot,folding,,,umbrella
40,836,2017,9,6,6,1,6,6,14,4.95,red-white,,polkadot,folding,,,umbrella
6,836,2017,10,40,20,2,36,4,6,4.95,red-white,,polkadot,folding,,,umbrella
40,837,2017,1,14,3,4,8,1,12,2.1,,,,citronella,candle,,flowerpot
129,837,2017,2,40,6,6,11,1,14,2.1,,,,citronella,candle,,flowerpot
98,837,2017,3,129,18,7,96,1,40,2.1,,,,citronella,candle,,flowerpot
163,837,2017,4,98,6,16,12,3,129,2.1,,,,citronella,candle,,flowerpot
131,837,2017,5,163,8,20,20,1,98,2.1,,,,citronella,candle,,flowerpot
78,837,2017,6,131,9,14,16,4,163,2.1,,,,citronella,candle,,flowerpot
8,837,2017,7,78,9,8,32,1,131,2.1,,,,citronella,candle,,flowerpot
8,837,2017,9,8,8,1,8,8,78,2.1,,,,citronella,candle,,flowerpot
17,837,2017,10,8,2,4,5,1,8,2.1,,,,citronella,candle,,flowerpot
39,838,2017,1,51,8,6,18,2,1,1.25,,,,citronella,candle,garden,pot
121,838,2017,2,39,7,5,12,3,51,1.25,,,,citronella,candle,garden,pot
227,838,2017,3,121,11,11,30,2,39,1.25,,,,citronella,candle,garden,pot
291,838,2017,4,227,17,13,48,6,121,1.25,,,,citronella,candle,garden,pot
131,838,2017,5,291,17,17,102,3,227,1.25,,,,citronella,candle,garden,pot
101,838,2017,6,131,10,12,24,1,291,1.25,,,,citronella,candle,garden,pot
7,838,2017,7,101,11,9,36,1,131,1.25,,,,citronella,candle,garden,pot
32,838,2017,8,7,3,2,6,1,101,1.25,,,,citronella,candle,garden,pot
12,838,2017,9,32,32,1,32,32,7,1.25,,,,citronella,candle,garden,pot
34,838,2017,10,12,12,1,12,12,32,1.25,,,,citronella,candle,garden,pot
101,839,2017,1,179,29,6,65,2,18,2.55,,,vintage,girls,seaside,,bucket
157,839,2017,2,101,12,8,64,1,179,2.55,,,vintage,girls,seaside,,bucket
147,839,2017,3,157,11,14,34,2,101,2.55,,,vintage,girls,seaside,,bucket
217,839,2017,4,147,12,12,48,2,157,2.55,,,vintage,girls,seaside,,bucket
93,839,2017,5,217,12,17,56,1,147,2.55,,,vintage,girls,seaside,,bucket
61,839,2017,6,93,7,12,20,1,217,2.55,,,vintage,girls,seaside,,bucket
65,839,2017,7,61,5,12,8,1,93,2.55,,,vintage,girls,seaside,,bucket
27,839,2017,8,65,9,7,42,1,61,2.55,,,vintage,girls,seaside,,bucket
27,839,2017,9,27,5,5,8,1,65,2.55,,,vintage,girls,seaside,,bucket
47,839,2017,10,27,5,5,8,1,27,2.55,,,vintage,girls,seaside,,bucket
60,840,2017,1,168,33,5,80,8,28,2.55,,,vintage,boys,seaside,,bucket
117,840,2017,2,60,6,9,16,1,168,2.55,,,vintage,boys,seaside,,bucket
123,840,2017,3,117,11,10,32,2,60,2.55,,,vintage,boys,seaside,,bucket
265,840,2017,4,123,11,11,40,1,117,2.55,,,vintage,boys,seaside,,bucket
174,840,2017,5,265,16,16,50,2,123,2.55,,,vintage,boys,seaside,,bucket
64,840,2017,6,174,15,11,40,1,265,2.55,,,vintage,boys,seaside,,bucket
98,840,2017,7,64,7,9,11,2,174,2.55,,,vintage,boys,seaside,,bucket
8,840,2017,8,98,14,7,74,1,64,2.55,,,vintage,boys,seaside,,bucket
13,840,2017,9,8,8,1,8,8,98,2.55,,,vintage,boys,seaside,,bucket
85,840,2017,10,13,2,5,8,1,8,2.55,,,vintage,boys,seaside,,bucket
114,841,2017,1,227,18,12,96,1,56,2.55,,,,easter,,,bucket
8,841,2017,2,114,10,11,32,1,227,2.55,,,,easter,,,bucket
46,842,2017,1,103,17,6,48,1,12,1.25,red,,,beach,,,spade
63,842,2017,2,46,7,6,12,2,103,1.25,red,,,beach,,,spade
329,842,2017,3,63,7,9,21,1,46,1.25,red,,,beach,,,spade
340,842,2017,4,329,23,14,88,1,63,1.25,red,,,beach,,,spade
139,842,2017,5,340,17,20,72,1,329,1.25,red,,,beach,,,spade
85,842,2017,6,139,12,11,34,1,340,1.25,red,,,beach,,,spade
92,842,2017,7,85,7,12,24,1,139,1.25,red,,,beach,,,spade
14,842,2017,8,92,10,9,60,1,85,1.25,red,,,beach,,,spade
18,842,2017,9,14,4,3,12,1,92,1.25,red,,,beach,,,spade
32,842,2017,10,18,6,3,16,1,14,1.25,red,,,beach,,,spade
13,843,2017,1,28,7,4,12,3,43,0.85,,,,lovely,bonbon,sticker,sheet
17,843,2017,2,13,6,2,12,1,28,0.85,,,,lovely,bonbon,sticker,sheet
27,843,2017,3,17,8,2,11,6,13,0.85,,,,lovely,bonbon,sticker,sheet
24,843,2017,4,27,9,3,12,3,17,0.85,,,,lovely,bonbon,sticker,sheet
62,843,2017,5,24,12,2,12,12,27,0.85,,,,lovely,bonbon,sticker,sheet
1,843,2017,6,62,31,2,50,12,24,0.85,,,,lovely,bonbon,sticker,sheet
24,843,2017,7,1,1,1,1,1,62,0.85,,,,lovely,bonbon,sticker,sheet
36,843,2017,8,24,12,2,12,12,1,0.85,,,,lovely,bonbon,sticker,sheet
26,843,2017,9,36,12,3,12,12,24,0.85,,,,lovely,bonbon,sticker,sheet
6,844,2017,1,3,3,1,3,3,13,0.85,,,,cake,shop,sticker,sheet
6,844,2017,2,6,6,1,6,6,3,0.85,,,,cake,shop,sticker,sheet
17,844,2017,3,6,6,1,6,6,6,0.85,,,,cake,shop,sticker,sheet
12,844,2017,6,17,8,2,12,5,6,0.85,,,,cake,shop,sticker,sheet
4,845,2017,1,53,10,5,12,7,51,0.85,,,,candy,shop,sticker,sheet
7,845,2017,2,4,4,1,4,4,53,0.85,,,,candy,shop,sticker,sheet
17,845,2017,3,7,7,1,7,7,4,0.85,,,,candy,shop,sticker,sheet
12,845,2017,5,17,8,2,10,7,7,0.85,,,,candy,shop,sticker,sheet
22,845,2017,6,12,12,1,12,12,17,0.85,,,,candy,shop,sticker,sheet
5,845,2017,7,22,22,1,22,22,12,0.85,,,,candy,shop,sticker,sheet
4,845,2017,8,5,5,1,5,5,22,0.85,,,,candy,shop,sticker,sheet
2,846,2017,2,8,8,1,8,8,26,0.85,,,,sweet,pudding,sticker,sheet
4,846,2017,3,2,2,1,2,2,8,0.85,,,,sweet,pudding,sticker,sheet
1,846,2017,4,4,4,1,4,4,2,0.85,,,,sweet,pudding,sticker,sheet
12,846,2017,5,1,1,1,1,1,4,0.85,,,,sweet,pudding,sticker,sheet
1,846,2017,6,12,6,2,6,6,1,0.85,,,,sweet,pudding,sticker,sheet
6,846,2017,7,1,1,1,1,1,12,0.85,,,,sweet,pudding,sticker,sheet
4,846,2017,8,6,6,1,6,6,1,0.85,,,,sweet,pudding,sticker,sheet
1,846,2017,10,4,2,2,3,1,6,0.85,,,,sweet,pudding,sticker,sheet
13,847,2017,1,57,9,6,20,3,40,0.85,,,hearts,alphabet,sticker,,sheet
81,847,2017,2,13,4,3,6,1,57,0.85,,,hearts,alphabet,sticker,,sheet
11,847,2017,3,81,20,4,50,2,13,0.85,,,hearts,alphabet,sticker,,sheet
102,847,2017,4,11,5,2,6,5,81,0.85,,,hearts,alphabet,sticker,,sheet
25,847,2017,5,102,20,5,50,4,11,0.85,,,hearts,alphabet,sticker,,sheet
12,847,2017,6,25,8,3,14,5,102,0.85,,,hearts,alphabet,sticker,,sheet
12,847,2017,7,12,12,1,12,12,25,0.85,,,hearts,alphabet,sticker,,sheet
17,847,2017,10,12,12,1,12,12,12,0.85,,,hearts,alphabet,sticker,,sheet
12,848,2017,1,34,4,7,12,2,41,0.85,,,,panda,bunnies,sticker,sheet
51,848,2017,2,12,6,2,6,6,34,0.85,,,,panda,bunnies,sticker,sheet
19,848,2017,3,51,12,4,24,5,12,0.85,,,,panda,bunnies,sticker,sheet
24,848,2017,4,19,4,4,12,1,51,0.85,,,,panda,bunnies,sticker,sheet
19,848,2017,5,24,8,3,12,2,19,0.85,,,,panda,bunnies,sticker,sheet
25,848,2017,6,19,4,4,6,2,24,0.85,,,,panda,bunnies,sticker,sheet
24,848,2017,7,25,12,2,24,1,19,0.85,,,,panda,bunnies,sticker,sheet
15,848,2017,8,24,6,4,12,2,25,0.85,,,,panda,bunnies,sticker,sheet
16,848,2017,9,15,5,3,12,1,24,0.85,,,,panda,bunnies,sticker,sheet
91,848,2017,10,16,8,2,12,4,15,0.85,,,,panda,bunnies,sticker,sheet
6,849,2017,1,33,8,4,12,4,73,0.85,,,,sweeties,,,stickers
38,849,2017,2,6,6,1,6,6,33,0.85,,,,sweeties,,,stickers
20,849,2017,3,38,12,3,24,2,6,0.85,,,,sweeties,,,stickers
26,849,2017,4,20,6,3,12,1,38,0.85,,,,sweeties,,,stickers
44,849,2017,5,26,8,3,12,2,20,0.85,,,,sweeties,,,stickers
13,849,2017,6,44,6,7,12,1,26,0.85,,,,sweeties,,,stickers
1,849,2017,7,13,6,2,12,1,44,0.85,,,,sweeties,,,stickers
2,849,2017,8,1,1,1,1,1,13,0.85,,,,sweeties,,,stickers
3,849,2017,9,2,2,1,2,2,1,0.85,,,,sweeties,,,stickers
15,849,2017,10,3,3,1,3,3,2,0.85,,,,sweeties,,,stickers
11,850,2017,1,91,13,7,24,4,27,0.85,,,hearts,stickers,,,
13,850,2017,2,11,11,1,11,11,91,0.85,,,hearts,stickers,,,
20,850,2017,3,13,4,3,6,2,11,0.85,,,hearts,stickers,,,
25,850,2017,4,20,10,2,12,8,13,0.85,,,hearts,stickers,,,
1,850,2017,6,25,4,6,6,1,20,0.85,,,hearts,stickers,,,
1,850,2017,7,1,1,1,1,1,25,0.85,,,hearts,stickers,,,
2,850,2017,8,1,1,1,1,1,1,0.85,,,hearts,stickers,,,
5,850,2017,9,2,2,1,2,2,1,0.85,,,hearts,stickers,,,
22,850,2017,10,5,2,2,4,1,2,0.85,,,hearts,stickers,,,
10,851,2017,1,8,2,3,4,1,208,4.95,light,,star,frosted,,,holder
17,851,2017,2,10,3,3,6,1,8,4.95,light,,star,frosted,,,holder
53,851,2017,3,17,2,6,6,2,10,4.95,light,,star,frosted,,,holder
22,851,2017,4,53,4,11,18,1,17,4.95,light,,star,frosted,,,holder
9,851,2017,5,22,3,6,6,1,53,4.95,light,,star,frosted,,,holder
21,851,2017,6,9,4,2,6,3,22,4.95,light,,star,frosted,,,holder
11,851,2017,7,21,4,5,12,1,9,4.95,light,,star,frosted,,,holder
32,851,2017,8,11,3,3,6,2,21,4.95,light,,star,frosted,,,holder
13,851,2017,9,32,6,5,18,1,11,4.95,light,,star,frosted,,,holder
81,851,2017,10,13,3,4,4,2,32,4.95,light,,star,frosted,,,holder
884,852,2017,1,736,43,17,312,4,1753,1.65,light-red,,,toadstool,led,,night
387,852,2017,2,884,49,18,288,2,736,1.65,light-red,,,toadstool,led,,night
390,852,2017,3,387,16,23,28,3,884,1.65,light-red,,,toadstool,led,,night
1048,852,2017,4,390,30,13,144,2,387,1.65,light-red,,,toadstool,led,,night
682,852,2017,5,1048,69,15,190,2,390,1.65,light-red,,,toadstool,led,,night
481,852,2017,6,682,37,18,156,1,1048,1.65,light-red,,,toadstool,led,,night
2253,852,2017,7,481,34,14,90,2,682,1.65,light-red,,,toadstool,led,,night
1259,852,2017,8,2253,125,18,624,2,481,1.65,light-red,,,toadstool,led,,night
854,852,2017,9,1259,59,21,372,2,2253,1.65,light-red,,,toadstool,led,,night
1689,852,2017,10,854,35,24,288,1,1259,1.65,light-red,,,toadstool,led,,night
308,853,2017,1,1587,69,23,906,5,709,2.95,light-red,,heart,hanging,,,holder
271,853,2017,2,308,22,14,48,4,1587,2.95,light-red,,heart,hanging,,,holder
178,853,2017,3,271,12,21,38,2,308,2.95,light-red,,heart,hanging,,,holder
746,853,2017,4,178,12,14,44,1,271,2.95,light-red,,heart,hanging,,,holder
108,853,2017,5,746,39,19,272,2,178,2.95,light-red,,heart,hanging,,,holder
721,853,2017,6,108,6,16,17,1,746,2.95,light-red,,heart,hanging,,,holder
189,853,2017,7,721,37,19,352,1,108,2.95,light-red,,heart,hanging,,,holder
621,853,2017,8,189,12,15,40,2,721,2.95,light-red,,heart,hanging,,,holder
478,853,2017,9,621,27,23,345,1,189,2.95,light-red,,heart,hanging,,,holder
1531,853,2017,10,478,19,25,70,1,621,2.95,light-red,,heart,hanging,,,holder
15,854,2017,1,25,12,2,24,1,39,12.75,,,,door,curio,,cabinet
21,854,2017,2,15,2,6,4,2,25,12.75,,,,door,curio,,cabinet
14,854,2017,3,21,2,10,4,1,15,12.75,,,,door,curio,,cabinet
21,854,2017,4,14,1,8,2,1,21,12.75,,,,door,curio,,cabinet
25,854,2017,5,21,2,10,4,1,14,12.75,,,,door,curio,,cabinet
22,854,2017,6,25,2,9,6,1,21,12.75,,,,door,curio,,cabinet
14,854,2017,7,22,2,9,6,1,25,12.75,,,,door,curio,,cabinet
10,854,2017,8,14,2,6,8,1,22,12.75,,,,door,curio,,cabinet
18,855,2017,1,2,2,1,2,2,36,0.39,gold-light,,,scroll,,,holder
6,855,2017,2,18,18,1,18,18,2,0.39,gold-light,,,scroll,,,holder
18,855,2017,3,6,6,1,6,6,18,0.39,gold-light,,,scroll,,,holder
5,856,2017,1,2,2,1,2,2,28,2.95,red,small,,cosy,slipper,,shoes
2,856,2017,2,5,2,2,3,2,2,2.95,red,small,,cosy,slipper,,shoes
1,856,2017,3,2,1,2,1,1,5,2.95,red,small,,cosy,slipper,,shoes
1,856,2017,4,1,1,1,1,1,2,2.95,red,small,,cosy,slipper,,shoes
2,856,2017,7,1,1,1,1,1,1,2.95,red,small,,cosy,slipper,,shoes
4,856,2017,8,2,2,1,2,2,1,2.95,red,small,,cosy,slipper,,shoes
6,857,2017,2,5,1,3,2,1,25,2.95,green,small,,cosy,slipper,,shoes
13,857,2017,3,6,6,1,6,6,5,2.95,green,small,,cosy,slipper,,shoes
20,857,2017,7,13,4,3,6,1,6,2.95,green,small,,cosy,slipper,,shoes
22,857,2017,8,20,6,3,12,2,13,2.95,green,small,,cosy,slipper,,shoes
23,857,2017,9,22,3,6,7,1,20,2.95,green,small,,cosy,slipper,,shoes
28,857,2017,10,23,2,8,7,1,22,2.95,green,small,,cosy,slipper,,shoes
1,858,2017,1,2,2,1,2,2,67,2.95,green,,,cosy,slipper,,shoes
7,858,2017,6,1,1,1,1,1,2,2.95,green,,,cosy,slipper,,shoes
13,858,2017,7,7,3,2,6,1,1,2.95,green,,,cosy,slipper,,shoes
14,858,2017,8,13,6,2,12,1,7,2.95,green,,,cosy,slipper,,shoes
18,858,2017,9,14,4,3,6,3,13,2.95,green,,,cosy,slipper,,shoes
9,858,2017,10,18,6,3,9,1,14,2.95,green,,,cosy,slipper,,shoes
12,859,2017,1,5,1,4,2,1,6,5.95,,,round,wicker,,,platter
3,859,2017,2,12,3,4,6,2,5,5.95,,,round,wicker,,,platter
6,859,2017,3,3,1,3,1,1,12,5.95,,,round,wicker,,,platter
10,859,2017,4,6,1,4,3,1,3,5.95,,,round,wicker,,,platter
8,859,2017,5,10,2,5,4,1,6,5.95,,,round,wicker,,,platter
8,859,2017,6,8,1,6,2,1,10,5.95,,,round,wicker,,,platter
6,859,2017,7,8,1,5,2,1,8,5.95,,,round,wicker,,,platter
21,859,2017,8,6,1,4,2,1,8,5.95,,,round,wicker,,,platter
20,859,2017,9,21,4,5,10,1,6,5.95,,,round,wicker,,,platter
68,859,2017,10,20,2,8,8,1,21,5.95,,,round,wicker,,,platter
2,860,2017,2,6,3,2,4,2,173,2.95,light,,star,portable,,,table
13,860,2017,3,2,2,1,2,2,6,2.95,light,,star,portable,,,table
70,860,2017,4,13,2,5,6,1,2,2.95,light,,star,portable,,,table
7,860,2017,6,70,17,4,48,4,13,2.95,light,,star,portable,,,table
2,860,2017,7,7,3,2,6,1,70,2.95,light,,star,portable,,,table
2,860,2017,8,2,2,1,2,2,7,2.95,light,,star,portable,,,table
